CattleNECSatifactionIndex,MSTBaldiol,MSTCaangol,MSTCattleNEC,MSTSangre,MSTSeeno,MSTSheepNEC,MSTTrees,SatisfactionMeanTreesInBaldiol,SatisfactionMeanTreesInCaangol,SatisfactionMeanTreesInSangre,SatisfactionMeanTreesInSeeno,SheepNECSatifactionIndex,TreeDensitySatisfactionOldes,cattlesWeightGain,goodShepherdPercentage,interfaceNumberOfCampI,meanCattlesLiveWeight,meanCattlesNEC,meanFruitsConsumedCattle,meanFruitsConsumedSheep,meanGrass,meanLeavesConsumedCattle,meanLeavesConsumedSheep,meanSheepsLiveWeight,meanSheepsNEC,openmole$experiment,proportionBigHerders,proportionMediumHerders,sheepsWeightGain,sumLargeHerder,sumMediumHerder,sumSmallHerder,totalCattles,totalFoyers,totalGrass,totalSheeps,totalTrees,totalTreesOldes,totalTreesYoung
3.0,1.0,0.9005479452054794,0.45236175858853905,0.9005479452054794,1.0,0.46137416624829664,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.25722558145504315,100.0,90.0,187.8434808288165,2.5357243547219235,1170.8582185431428,303.9750221164197,110798.54675650882,3157.2149361153824,808.0000755784575,39.864012104849074,3.244303098538118,4936,0.0,40.0,-0.06137521815008696,0.0,214.0,359.0,4448.0,573.0,5.861243123419317E7,7173.0,7.8028086E7,110485.65973534972,37015.44801512287
3.0,1.0,0.9005479452054794,0.4395596715758784,0.9005479452054794,1.0,0.45767573477394047,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.19044619399768895,100.0,100.0,215.6287818311442,3.188129825184253,1524.5686603285078,329.60194221419505,110288.53670824773,3760.3416183472013,899.9269003095598,39.90072041872735,3.2508831753395993,4937,0.0,40.0,-0.045715951499987424,0.0,251.0,388.0,5007.0,639.0,5.8342635918663025E7,8074.0,7.6703058E7,108955.71644612476,36040.61247637051
3.0,1.0,0.9005479452054794,0.5066142895514371,0.9005479452054794,1.0,0.5314987912973409,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3294117647058829,100.0,30.0,196.64665457756786,2.8167166523904372,480.9133998030958,111.33880002344704,120391.68724735032,910.0955516309896,239.9782207074858,39.8908157953796,3.2483249626075312,4938,0.0,50.0,-0.048313725490196115,0.0,95.0,109.0,1602.0,204.0,6.368720255384832E7,2670.0,8.8291621E7,125021.64650283555,41881.22873345936
3.0,1.0,0.9005479452054794,0.43980663279524945,0.9005479452054794,1.0,0.46093253585439575,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.23883300427062673,100.0,100.0,201.33817725574065,2.9505267627728275,1442.1333697231894,416.95193140871567,108631.29082739171,3366.7081022647467,904.0171360882637,39.732555436998766,3.2131377370968113,4945,0.0,50.0,-0.046733654987099055,0.0,304.0,335.0,5215.0,639.0,5.746595284769021E7,8344.0,7.5894281E7,107656.36105860113,35811.088846880906
3.0,1.0,0.9005479452054794,0.4459862774630041,0.9005479452054794,1.0,0.46599631834373284,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2981984409792414,100.0,90.0,205.09315625412705,2.9358350703795075,1299.205968896537,347.03644340156984,111159.66703706875,3115.8405047571673,824.7016345166941,39.83904759570843,3.2399658472845636,4944,0.0,50.0,-0.06450261780104688,0.0,270.0,303.0,4855.0,573.0,5.8803463862609364E7,7537.0,7.6865835E7,109048.81663516068,36255.219281663514
3.0,1.0,0.9005479452054794,0.45326444879321587,0.9005479452054794,1.0,0.4748498369210698,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.25066666666666726,100.0,80.0,213.70037593986552,3.209294887795272,1250.1593495762263,335.8553976716758,112880.57690944629,3028.490263461533,735.6801395409288,39.893197800794475,3.248891658399984,4943,0.0,50.0,-0.04040516519011578,0.0,247.0,278.0,4335.0,525.0,5.9713825185097E7,6752.0,7.800564E7,110593.71266540643,36864.9640831758
3.0,1.0,0.9005479452054794,0.417092759295499,0.9005479452054794,1.0,0.42021343770384867,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.24341177150441518,100.0,80.0,223.05030081469982,3.450628591911263,1804.028071053011,539.9542823198144,106104.60857464217,4662.660916449356,1144.6638836546183,39.66987264519021,3.222052188765792,5023,20.0,30.0,-0.039405160707113446,106.0,141.0,278.0,6775.0,525.0,5.612933793598573E7,10267.0,7.4343696E7,105725.80718336484,34810.48015122873
3.0,1.0,0.9005479452054794,0.42262401683042866,0.9005479452054794,1.0,0.42423007960984005,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.21774276624670993,100.0,90.0,226.65302829503105,3.493802253811564,1963.26301939586,525.4635748859158,105895.58365291564,4464.221230143004,1182.0695739036514,39.9064680134267,3.2512237950348926,5024,20.0,30.0,-0.03791972076788818,102.0,168.0,303.0,6930.0,573.0,5.601876375239242E7,10932.0,7.4227843E7,105328.63516068053,34988.64839319471
3.0,1.0,0.9005479452054794,0.417952279889382,0.9005479452054794,1.0,0.4148965635517825,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.32392623980486535,100.0,100.0,210.3632726345768,3.2030896895193597,2881.9339244409216,685.4479712067013,102319.37939081443,5584.2771392165705,1360.7307523737159,39.86010109733518,3.243350088647511,5025,20.0,30.0,-0.06292331768388093,117.0,187.0,335.0,8220.0,639.0,5.412695169774087E7,12039.0,7.2309149E7,102929.71833648393,33760.54442344046
3.0,1.0,0.9005479452054794,0.45135717909690515,0.9005479452054794,1.0,0.4854261796042618,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.21274953919513237,80.0,50.0,222.93054474754004,3.3545731821763165,1272.9831274958865,281.50438582005404,112872.82262952701,3295.8606994291463,791.4436428319137,39.89487172782257,3.2500442672497902,4756,30.0,0.0,-0.048685149242861506,99.0,0.0,225.0,4830.0,324.0,5.970972317101983E7,7034.0,7.0569119E7,102090.96219281663,31310.01890359168
3.0,1.0,0.9005479452054794,0.459734361164644,0.9005479452054794,1.0,0.4947361841762592,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1842377481234133,80.0,40.0,211.09659187939405,3.044330504013249,916.5911050587936,244.65777821799426,115018.0952478886,2712.0138035236164,650.3425437598755,39.89329688107039,3.2475487396260867,4755,30.0,0.0,-0.05482413492979732,80.0,0.0,183.0,3880.0,263.0,6.08445723861331E7,5765.0,7.3131043E7,105721.05482041588,32522.88279773157
3.0,1.0,0.9005479452054794,0.4817136717700779,0.9005479452054794,1.0,0.5032527531560569,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1594243940235807,80.0,30.0,216.67093632507184,3.1913066714603233,883.7387757324224,171.7665193296308,117923.84486818741,2100.2497117658827,482.3731203603864,39.718644256330926,3.2343798999346984,4754,30.0,0.0,-0.036652725650285496,58.0,0.0,146.0,2789.0,204.0,6.238171393527111E7,4352.0,7.5583419E7,109316.74102079395,33563.06805293006
3.0,1.0,0.8005479452054794,0.4286933779235535,0.9005479452054794,1.0,0.4725975947006238,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.17674153096516054,80.0,100.0,205.98957510094456,2.9517799405057277,1772.2533177093123,583.8486201205992,100490.11285772786,5804.165944658198,1670.7793094621015,39.77379802505816,3.240382461406454,4753,20.0,50.0,-0.04679057027195013,131.0,299.0,209.0,8516.0,639.0,5.315926970173799E7,13715.0,6.387551E7,92406.57466918715,28341.081285444234
3.0,1.0,0.8005479452054794,0.4309522101891033,0.9005479452054794,1.0,0.4774343159052332,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.15195202749926773,80.0,90.0,203.32075523401153,2.954747624336574,1733.2063013812235,480.85184286673336,102716.499640094,5408.4046941954875,1352.420601008054,39.86297444674654,3.247489430614565,4752,20.0,50.0,-0.0491805864269354,103.0,287.0,183.0,7475.0,573.0,5.433702830960975E7,11932.0,6.5203299E7,94121.1965973535,29136.457466918713
3.0,1.0,0.9005479452054794,0.43427005870841484,0.9005479452054794,1.0,0.47721696020874105,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1970235269719316,80.0,80.0,218.2592392308276,3.2257817704207072,1576.370728729403,467.47508786181555,103537.05321825996,5503.3248955711815,1586.7797591109058,39.89889121339951,3.2503458779778454,4751,20.0,50.0,-0.04282461919321659,124.0,242.0,159.0,7762.0,525.0,5.477110115245949E7,11949.0,6.5455789E7,94602.26465028356,29132.686200378073
3.0,1.0,0.9005479452054794,0.4438601879722342,0.9005479452054794,1.0,0.4918533079427483,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.16316744240896344,80.0,70.0,211.48770856282766,3.083913824210404,1750.8706844511546,391.12844549570633,108433.94720194148,3841.1112165922887,1093.0211511153548,39.844907526323354,3.237843234569234,4750,20.0,50.0,-0.043053904867900956,85.0,214.0,147.0,5908.0,446.0,5.736155806982705E7,9433.0,6.8426144E7,98718.86200378071,30631.126654064272
3.0,1.0,0.9005479452054794,0.4428920919918452,0.9005479452054794,1.0,0.49938266747737764,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.19358492977172317,80.0,60.0,200.276897030857,2.9493513387627543,1051.5944072844945,266.67593756217946,110979.53071579522,3459.79634386486,908.9701383767689,39.889149627693136,3.2488468155540375,4749,20.0,50.0,-0.05371573809690998,73.0,195.0,115.0,5023.0,383.0,5.870817174865568E7,7875.0,7.0219291E7,101357.18714555766,31382.493383742913
3.0,1.0,0.9005479452054794,0.46530864197530863,0.9005479452054794,1.0,0.5158557415863352,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.22031886139546955,80.0,50.0,210.94282110617124,3.0510914340350626,1141.0999007952007,303.4229193467276,113188.20358238443,2635.688010826247,856.4390793791368,39.90026741338342,3.2504983744781177,4748,20.0,50.0,-0.0457884971571717,68.0,158.0,98.0,4359.0,324.0,5.987655969508136E7,6818.0,7.0233715E7,101473.78260869565,31293.164461247638
3.0,1.0,0.9005479452054794,0.4659034324704412,0.9005479452054794,1.0,0.500293765300276,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.15285674656659334,80.0,40.0,218.83874346908388,3.2053832094773727,926.3674765430593,229.68039642149475,116228.65076111557,2577.0426582381174,654.261637842403,39.870012205109575,3.244370718768342,4747,20.0,50.0,-0.04247640933202625,55.0,131.0,77.0,3680.0,263.0,6.148495625263017E7,5595.0,7.3219724E7,105487.67485822306,32923.90170132325
3.0,1.0,0.9005479452054794,0.48494762288477034,0.9005479452054794,1.0,0.517597367714209,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.17984579149832436,80.0,30.0,196.6817688447836,2.8634178606448755,885.5815088489344,235.1922623673058,116999.83550725406,1765.3238119234884,502.6017576383653,39.90226711330031,3.25172664926591,4746,20.0,50.0,-0.04241276122392473,43.0,110.0,51.0,2798.0,204.0,6.189291298333732E7,4630.0,7.5886422E7,109570.49527410208,33882.09829867675
3.0,1.0,0.9005479452054794,0.45930969648133224,0.9005479452054794,1.0,0.4976000537201182,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2282087498882107,100.0,30.0,210.9178133472937,3.156505890253523,637.4426985589239,194.38093155729513,118545.8071383856,1891.6438568751273,359.1125671851846,39.83544700254314,3.236383381412624,5026,20.0,40.0,-0.053254901960784355,33.0,84.0,87.0,2332.0,204.0,6.2710731976206005E7,3856.0,8.6372423E7,122627.12287334594,40647.778827977316
3.0,1.0,0.9005479452054794,0.42069715094218274,0.9005479452054794,1.0,0.41730443544065,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3229757920522462,100.0,100.0,210.47610663270612,3.097230541633294,2316.297829226931,648.893990432277,101066.28343429504,5477.149896981865,1450.6232828956101,39.85028602359381,3.2406023915714193,5033,20.0,40.0,-0.071628400005424,115.0,258.0,266.0,7862.0,639.0,5.346406393674213E7,12616.0,7.1876357E7,102186.93005671077,33685.20037807184
3.0,1.0,0.9005479452054794,0.4242033039278969,0.9005479452054794,1.0,0.43281598890721745,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3170104342781941,100.0,90.0,215.65482762782668,3.312991586622108,1690.861104733765,572.2837258416455,103653.91959635416,5034.635570266812,1266.2905471769616,39.80334829301784,3.238910892470479,5032,20.0,40.0,-0.06790896457712274,103.0,229.0,241.0,7313.0,573.0,5.4832923466471374E7,11216.0,7.2556932E7,103174.0415879017,33984.62003780718
3.0,1.0,0.9005479452054794,0.4291752120026093,0.9005479452054794,1.0,0.4195000652315721,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.28225805713184093,100.0,80.0,218.63501362423057,3.2958366511042456,1707.4278721568028,482.66069315715697,106101.87118157896,5430.319197486259,1159.2449553378378,39.8781980773499,3.2461814426092452,5031,20.0,40.0,-0.05661670499680757,91.0,201.0,233.0,6636.0,525.0,5.6127889855055265E7,9915.0,7.4611348E7,106112.202268431,34930.04347826087
3.0,1.0,0.9005479452054794,0.4394440690460102,0.9005479452054794,1.0,0.444907549603784,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.24306409385630345,100.0,70.0,205.022971606393,3.1109060139408453,1997.5461206589202,436.9432750283564,106832.76951375701,4818.2713386918995,1130.4113648881944,39.88770829196195,3.2475007426829223,5030,20.0,40.0,-0.04696833638372229,95.0,165.0,186.0,6131.0,446.0,5.651453507277747E7,9171.0,7.4683658E7,106276.72967863893,34902.20793950851
3.0,1.0,0.9005479452054794,0.4373110626274187,0.9005479452054794,1.0,0.4504581708930935,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2883359100730987,100.0,60.0,213.18919278877328,3.27156927123384,1591.1971813968316,430.39815605524865,110389.41557940972,4063.4957440324006,1009.7519702155482,39.88727802950552,3.2480967506460696,5029,20.0,40.0,-0.052637075718015534,81.0,152.0,150.0,5209.0,383.0,5.83960008415077E7,8005.0,7.7520709E7,110097.93005671077,36444.052930056714
3.0,1.0,0.9005479452054794,0.44436664975477763,0.9005479452054794,1.0,0.45068662269575516,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.23569083360084409,100.0,50.0,206.6566406882475,3.0906498772172477,1407.970203989646,290.6453858757588,111970.74407435564,3275.1146525295762,783.4779769454002,39.837168300639576,3.233643501272613,5028,20.0,40.0,-0.05587050715710795,69.0,132.0,123.0,4502.0,324.0,5.9232523615334116E7,6505.0,8.0711021E7,114599.22117202269,37973.59735349716
3.0,1.0,0.9005479452054794,0.46408042085525286,0.9005479452054794,1.0,0.47337673837179023,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1722734231124432,100.0,40.0,208.91955033220745,3.0567896099655805,1014.1778344442391,249.14353075461943,115065.71377290589,2354.4361794893834,490.95087403197226,39.67360123745317,3.2202539216852095,5027,20.0,40.0,-0.04609654050639675,47.0,120.0,96.0,3441.0,263.0,6.086976258586716E7,5321.0,8.3162385E7,118156.69754253307,39050.079395085064
3.0,1.0,0.9005479452054794,0.4590257386817372,0.9005479452054794,1.0,0.4750494502119295,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2406501352539646,100.0,70.0,209.9858740014681,3.100827644027037,863.8964343606065,227.47672551890793,114539.58642622049,2611.4582553943483,618.7222802025608,39.89150169482333,3.2488959594846074,4942,0.0,50.0,-0.048466367713004326,0.0,208.0,238.0,3735.0,446.0,6.059144121947069E7,5684.0,7.999292E7,113411.84310018904,37803.50661625709
3.0,1.0,0.9005479452054794,0.47167423727601127,0.9005479452054794,1.0,0.5010186344289853,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1844963475711339,100.0,60.0,220.72151236140581,3.3067156632738,693.3024213704449,203.03422858174162,116921.15547286267,2192.8851053381372,542.562197318191,39.936757241942075,3.256840958111035,4941,0.0,50.0,-0.028365535248041796,0.0,176.0,207.0,3171.0,383.0,6.185129124514433E7,4902.0,8.2293518E7,116785.40264650283,38778.90359168242
3.0,1.0,0.9005479452054794,0.47317436157618803,0.9005479452054794,1.0,0.5021283612379502,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2225308641975313,100.0,50.0,210.7485428348307,3.1361917323613446,683.4054306148181,181.3660659609389,117288.10361960006,1752.5881669856055,470.81771826518315,39.87002531681584,3.240055430829314,4940,0.0,50.0,-0.03534073058664376,0.0,177.0,147.0,2737.0,324.0,6.204540681476843E7,4421.0,8.3205952E7,118068.91304347826,39220.221172022684
3.0,1.0,0.9005479452054794,0.4984520027084744,0.9005479452054794,1.0,0.5300338559299963,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.24752851711026658,100.0,40.0,206.85730160262707,3.0467171976905005,724.100694515894,189.3981434425689,118885.89659386515,1368.1278426928127,356.60764078465576,39.86745646606386,3.2402731713297146,4939,0.0,50.0,-0.047695817490494334,0.0,133.0,130.0,2180.0,263.0,6.2890639298154674E7,3484.0,8.6325262E7,122232.4291115312,40953.3213610586
3.0,1.0,0.8005479452054794,0.42180874103065885,0.9005479452054794,1.0,0.5649184605348988,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.03627378020838274,40.0,80.0,229.27792760703258,3.4628507248875042,361.5978717829424,95.0888017140288,115251.09535953944,3427.0216348879258,846.829750194043,39.91928573926588,3.2563451573801245,4079,0.0,50.0,-0.012219694210397519,0.0,247.0,278.0,4335.0,525.0,6.0967829445196375E7,6752.0,7.2590514E7,104498.62948960303,32723.514177693763
3.0,1.0,0.7005479452054795,0.41466927592954994,0.9005479452054794,1.0,0.542630658838878,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.05665709350240781,40.0,80.0,220.57799703280122,3.3384502869516837,519.4332524052551,131.32477174339547,113376.79370624997,3877.4127776382593,847.4310383625482,39.95157112348347,3.2624082785412876,4087,10.0,0.0,-0.018183180984930183,45.0,0.0,480.0,4941.0,525.0,5.997632387060625E7,6672.0,7.2529272E7,104730.03024574669,32376.34404536862
3.0,1.0,0.7005479452054795,0.43190429387554513,0.9005479452054794,1.0,0.5704527305117021,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.03671472977510548,40.0,70.0,226.9704229903975,3.4220509375815795,226.23011701587683,61.95492960075053,115556.35183156528,3244.2379182989807,740.868085688939,39.77327416404397,3.2269699160534415,4086,10.0,0.0,-0.015647260345289023,42.0,0.0,404.0,4142.0,446.0,6.1129310118898064E7,5941.0,7.4565033E7,107480.64650283555,33474.047258979204
3.0,1.0,0.8005479452054794,0.42818841875603564,0.9005479452054794,1.0,0.5560806895811724,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.04444493933964927,40.0,60.0,227.25959188782426,3.3904830033537627,204.6311599565996,59.643403465989586,117581.95543955908,2119.660186406937,515.4214581017783,39.9582001049202,3.258449850406667,4085,10.0,0.0,-0.01711730348916481,31.0,0.0,352.0,3442.0,383.0,6.220085442752672E7,4860.0,7.5643223E7,108939.02646502835,34053.83364839319
3.0,1.0,0.9005479452054794,0.4343108405208862,0.9005479452054794,1.0,0.5588897344833418,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.054572847025305335,40.0,50.0,233.7885465925325,3.550092849887891,160.91674742914614,52.423490784875014,118355.38656961454,1963.1868963968825,542.4783238813055,39.9418770524508,3.2536574409468053,4084,10.0,0.0,-0.011196464066553965,38.0,0.0,286.0,3111.0,324.0,6.260999949532609E7,4612.0,7.6834948E7,110747.85444234405,34497.79395085066
3.0,1.0,0.9005479452054794,0.46734829939059325,0.9005479452054794,1.0,0.5778915568519194,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.018069390367883152,40.0,40.0,223.6027379072492,3.4203594480483623,363.28356676835574,80.22969150613204,119650.66398185599,1607.3930491640256,371.3670706776195,39.41420310831141,3.159517039023176,4083,10.0,0.0,-0.01432257096395804,22.0,0.0,241.0,2499.0,263.0,6.329520124640177E7,3391.0,7.8099627E7,112753.16824196598,34883.17769376181
3.0,1.0,0.9005479452054794,0.4672119258662369,0.9005479452054794,1.0,0.5684971796937954,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.02345566209474478,40.0,30.0,225.84643237326313,3.4182213630954745,244.36600848441515,58.11808918687898,121475.94150470132,1060.7248327053671,299.34145890777825,39.70219813702335,3.2538864726189223,4082,10.0,0.0,-0.017781999167360753,13.0,0.0,191.0,1792.0,204.0,6.4260773055986926E7,2437.0,7.9662082E7,114907.99054820416,35681.95652173913
3.0,1.0,0.7005479452054795,0.422248376101357,0.9005479452054794,1.0,0.5562642828048964,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.02990588816071035,40.0,100.0,221.59987810288698,3.3058664463717586,549.4290114502809,131.26011374582126,112428.42493389413,3970.228601900703,1022.4515894029547,39.966405248337345,3.2625285374798603,4081,0.0,50.0,-0.02015574369001866,0.0,304.0,335.0,5215.0,639.0,5.9474636790029995E7,8344.0,7.0398001E7,101537.61436672969,31539.89224952741
3.0,1.0,0.7005479452054795,0.418402065552607,0.9005479452054794,1.0,0.5523086853618303,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.06515035896805525,40.0,90.0,225.0066129223603,3.325803974305968,205.8683476424388,70.08998958478304,113611.14295673175,3427.806831419344,876.6437226545123,39.96529957864206,3.2620201675322864,4080,0.0,50.0,-0.0192394870227646,0.0,270.0,303.0,4855.0,573.0,6.010029462411114E7,7537.0,7.1847694E7,103473.52741020794,32344.41965973535
3.0,1.0,0.8005479452054794,0.4187124516247927,0.9005479452054794,1.0,0.552483567786719,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.026688653285713165,40.0,70.0,228.3170813476692,3.434962683728578,234.8399976852797,80.54262468828102,116414.99774273012,2422.026968315323,675.7738156743683,39.94074850480231,3.2569132357717043,4078,0.0,50.0,-0.012458059920836378,0.0,208.0,238.0,3735.0,446.0,6.1583533805904195E7,5684.0,7.4063443E7,106508.52551984877,33497.982986767485
